0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100
0.20202, -6.88889, -1.53069, -2.40741, -2.24603, -2.19644, -1.68176, -2.02435, -1.70668, -1.36919, -1.47534, -1.67758, -1.64294, -1.49787, -1.13344, -1.25162, -1.29467, -1.54554, -1.33752, -1.4586, -1.32475, -1.4335, -1.35616, -1.34636, -1.30739, -1.58367, -1.37024, -1.11477, -1.25661, -1.36951, -1.35822, -1.43247, -1.26553, -1.16832, -1.2387, -1.40816, -1.24516, -1.21235, -1.25339, -1.26928, -1.22854, -1.25938, -1.37697, -1.15062, -1.16245, -1.15133, -1.1938, -1.04222, -1.17475, -1.27466, -1.11061, -1.24304, -1.24701, -1.28283, -1.20244, -1.18426, -1.12359, -1.11287, -1.07222, -1.15754, -1.1433, -1.21854, -1.08203, -1.11595, -1.20566, -1.18742, -1.0837, -1.07483, -1.10021, -1.12695, -1.15379, -1.13435, -1.12471, -1.13682, -1.0686, -1.10989, -1.13917, -1.15742, -1.1578, -1.118, -1.15117, -1.15212, -1.16617, -1.17674, -1.138, -1.12679, -1.13811, -1.13428, -1.10819, -1.13362, -1.18422, -1.1619, -1.11735, -1.08418, -1.14375, -1.09297, -1.04164, -1.09318, -1.06816, -1.12884, -1.07641
0.212121, -2.85714, -2.22586, -1.82046, -2.29555, -2.33227, -2.04868, -1.53593, -1.4401, -1.81023, -1.15534, -1.66832, -1.3519, -1.18584, -1.30092, -1.42818, -1.29678, -1.33558, -1.12877, -1.1802, -1.2253, -1.24701, -1.36255, -1.3477, -1.17275, -1.11379, -1.07104, -1.20121, -1.11089, -1.19524, -1.21027, -1.14778, -1.22668, -1.22781, -1.08055, -1.23667, -1.12082, -1.18469, -1.22659, -1.07714, -1.10495, -1.17204, -1.09606, -1.11401, -1.13941, -1.14663, -1.04843, -0.978764, -1.06989, -1.0611, -1.05749, -1.08033, -1.10707, -1.18479, -1.16768, -1.05522, -1.04687, -1.10549, -1.05968, -1.02428, -1.00857, -1.09462, -1.01573, -1.05838, -1.08377, -1.0438, -1.09062, -1.01515, -1.1066, -1.09488, -1.02721, -1.04078, -1.06925, -1.00123, -1.08, -1.13088, -1.04627, -1.04608, -1.04057, -1.00644, -1.07196, -1.0972, -1.01739, -1.02876, -1.05329, -1.06799, -1.05049, -1.07767, -0.994268, -1.1001, -1.04231, -1.0787, -1.00062, -1.06071, -0.98801, -0.980124, -1.06875, -1.04314, -1.05732, -1.04694, -1.0486
0.222222, -3.875, -2.94444, -1.8, -2.43069, -1.71069, -1.66023, -1.29887, -1.41003, -1.14027, -1.29227, -1.45293, -1.18779, -1.1674, -1.32822, -1.35828, -1.12036, -1.16774, -1.01086, -1.04153, -1.25017, -1.28819, -1.13969, -1.0712, -1.11823, -1.11596, -1.04996, -1.11542, -1.06776, -1.21024, -1.17458, -1.02119, -1.04265, -1.157, -1.10811, -1.10914, -1.02354, -1.08702, -0.888627, -1.14651, -0.945795, -1.02493, -1.07661, -1.05255, -0.957584, -0.944092, -1.00471, -1.1047, -0.97377, -1.06086, -0.953017, -0.996348, -0.935858, -0.940753, -0.869107, -0.974913, -1.01757, -0.980231, -0.942419, -0.979327, -0.933455, -1.04379, -1.01086, -0.944019, -1.01161, -1.02744, -0.916134, -0.982372, -1.05847, -1.04143, -1.00814, -0.96588, -0.952116, -0.943592, -0.985626, -0.941821, -0.950469, -0.931091, -1.01924, -0.975149, -0.981381, -0.94161, -0.965396, -0.976765, -0.956775, -0.982225, -0.896944, -0.892815, -0.936667, -1.05512, -0.949466, -0.949875, -0.903887, -0.9328, -1.0301, -0.93532, -0.986285, -0.965807, -0.943302, -0.904098, -0.997994
0.232323, -3.28571, -2.11111, -1.94356, -2.10767, -1.69227, -1.93845, -1.8645, -1.51795, -1.22475, -1.30148, -1.10847, -1.47137, -1.11641, -1.00736, -1.16086, -1.32723, -1.35749, -0.979951, -0.957736, -1.05233, -0.893073, -0.871646, -1.01734, -1.04946, -0.9759, -0.836786, -1.01441, -1.09049, -1.09247, -1.053, -0.957711, -1.04483, -0.985642, -1.05504, -1.07793, -1.0483, -0.928042, -0.919229, -0.950129, -0.861299, -0.905045, -0.994329, -0.877159, -0.913705, -0.963772, -0.917177, -0.964903, -0.954525, -1.03229, -0.976614, -0.945077, -0.934397, -0.994469, -0.959156, -0.942018, -0.953767, -0.891839, -0.870129, -0.965884, -0.966882, -0.960153, -0.894435, -0.887952, -0.947787, -0.973509, -0.916359, -0.866927, -0.906435, -0.934273, -0.976582, -0.959182, -0.896213, -0.90284, -0.941883, -0.895273, -0.848157, -0.847763, -0.887444, -0.887223, -0.906838, -0.852931, -0.838514, -0.841121, -0.904678, -0.920821, -0.836731, -0.858909, -0.909104, -0.883373, -0.908586, -0.860165, -0.880272, -0.921005, -0.905018, -0.877811, -0.933065, -0.83836, -0.804133, -0.843872, -0.882019
0.242424, -2.42857, -2.26137, -1.72046, -1.89034, -1.23227, -1.24868, -1.69746, -1.13428, -1.62277, -0.981829, -1.05833, -1.14934, -1.47867, -1.20736, -1.22185, -0.998417, -1.1445, -1.03371, -0.922827, -0.965588, -1.00844, -1.04012, -1.08472, -0.932797, -1.03492, -0.873836, -0.962892, -0.926772, -0.894518, -0.937498, -1.06312, -0.875591, -0.821916, -1.0083, -0.79539, -0.84758, -0.984613, -0.858692, -0.881227, -0.856877, -0.749095, -0.866882, -0.906075, -0.853204, -0.928536, -0.903163, -0.860752, -0.880217, -0.89111, -0.868006, -0.85826, -0.886196, -0.839215, -0.825637, -0.866448, -0.873555, -0.878669, -0.838135, -0.812501, -0.884586, -0.845804, -0.886235, -0.789454, -0.845125, -0.791761, -0.817533, -0.814586, -0.884058, -0.826555, -0.858438, -0.756547, -0.842493, -0.823573, -0.780037, -0.88326, -0.815709, -0.867972, -0.870868, -0.845312, -0.830085, -0.891205, -0.82393, -0.801996, -0.852216, -0.86309, -0.80785, -0.809243, -0.826288, -0.873567, -0.846396, -0.810624, -0.82741, -0.813979, -0.821216, -0.788916, -0.800917, -0.797365, -0.800762, -0.779255, -0.842165
0.252525, -6, -2.03409, -2.25379, -1.62301, -0.998411, -1.39868, -1.18713, -1.30569, -1.05379, -0.930494, -1.07111, -1.08486, -1.09706, -0.988259, -1.14753, -0.956558, -0.991378, -0.860944, -1.08174, -0.817329, -1.08348, -0.874484, -0.918772, -0.975993, -0.950154, -0.902421, -0.78482, -0.910781, -0.83219, -0.958728, -0.764544, -0.810702, -0.777826, -0.751471, -0.819546, -0.802611, -0.856022, -0.879885, -0.891753, -0.794555, -0.879002, -0.753888, -0.781845, -0.828609, -0.810556, -0.839732, -0.750942, -0.74629, -0.787895, -0.788417, -0.880809, -0.904788, -0.779942, -0.798745, -0.810668, -0.718425, -0.84287, -0.756369, -0.812468, -0.766945, -0.831489, -0.767106, -0.757191, -0.699005, -0.768601, -0.837512, -0.847224, -0.753466, -0.764384, -0.791699, -0.814671, -0.750865, -0.743921, -0.755934, -0.786467, -0.757412, -0.789274, -0.740624, -0.793346, -0.74349, -0.774668, -0.791626, -0.743534, -0.730182, -0.767403, -0.820562, -0.807588, -0.696782, -0.740744, -0.783646, -0.743169, -0.710739, -0.774321, -0.697277, -0.775142, -0.813417, -0.750394, -0.777878, -0.776468, -0.781748
0.262626, -4.75, -2.78004, -1.86073, -1.75322, -1.52103, -0.970137, -1.0561, -1.02505, -0.896926, -0.787233, -1.1396, -1.01098, -1.08957, -0.835636, -0.790815, -0.93227, -0.984336, -0.870959, -0.85987, -0.899945, -0.929472, -1.01166, -0.908958, -0.824071, -0.870652, -0.785037, -0.861827, -0.758131, -0.75925, -0.735644, -0.70126, -0.741619, -0.755451, -0.780683, -0.791778, -0.742122, -0.787248, -0.742185, -0.75963, -0.683365, -0.687024, -0.770969, -0.680417, -0.749191, -0.770053, -0.720331, -0.757761, -0.772618, -0.720409, -0.748129, -0.728344, -0.758362, -0.801453, -0.744321, -0.716123, -0.747613, -0.731688, -0.689005, -0.675444, -0.740129, -0.691656, -0.68736, -0.736993, -0.779966, -0.704383, -0.767731, -0.71088, -0.750282, -0.77595, -0.699228, -0.667576, -0.701211, -0.709196, -0.727737, -0.700647, -0.723087, -0.733304, -0.673199, -0.711048, -0.638437, -0.708507, -0.730792, -0.696244, -0.755741, -0.704851, -0.682881, -0.700119, -0.68236, -0.732457, -0.731171, -0.68012, -0.726862, -0.705884, -0.703287, -0.715006, -0.719321, -0.727869, -0.744305, -0.694309, -0.665125
0.272727, -3.33333, -3.01534, -1.14155, -0.965343, -0.960987, -1.4269, -1.08431, -1.19394, -0.988006, -0.808411, -0.926651, -1.08696, -0.683247, -0.821077, -0.775124, -1.00015, -0.726187, -0.874118, -0.822849, -0.728411, -0.783262, -0.809763, -0.723634, -0.72349, -0.879453, -0.834616, -0.752552, -0.710516, -0.851346, -0.686533, -0.749108, -0.714585, -0.699519, -0.830169, -0.760238, -0.709574, -0.609501, -0.667883, -0.777612, -0.822216, -0.644976, -0.708895, -0.710271, -0.726811, -0.733863, -0.758893, -0.660617, -0.686476, -0.705843, -0.628967, -0.699517, -0.723573, -0.653204, -0.696164, -0.680676, -0.684358, -0.680551, -0.658445, -0.635889, -0.687848, -0.700764, -0.680915, -0.585684, -0.691189, -0.680311, -0.578824, -0.700062, -0.682722, -0.613642, -0.693796, -0.661919, -0.598928, -0.647322, -0.693581, -0.700132, -0.633158, -0.636289, -0.687515, -0.619403, -0.694857, -0.673537, -0.666067, -0.6804, -0.670686, -0.722482, -0.620379, -0.626629, -0.644225, -0.697145, -0.637337, -0.598065, -0.700704, -0.663139, -0.672091, -0.651228, -0.674899, -0.675298, -0.624935, -0.602522, -0.644779
0.282828, -3, -2.49603, -1.73069, -0.82822, -1.09408, -1.1637, -0.949081, -0.900377, -0.838174, -0.736631, -1.01395, -1.01613, -0.93039, -0.831009, -0.757298, -0.70102, -0.824577, -0.709742, -0.758212, -0.776836, -0.627724, -0.744889, -0.718083, -0.637806, -0.655778, -0.716961, -0.676936, -0.674465, -0.756505, -0.563848, -0.663244, -0.706934, -0.621856, -0.599791, -0.653133, -0.661241, -0.636313, -0.651405, -0.559862, -0.657351, -0.667242, -0.624421, -0.530658, -0.671397, -0.635714, -0.650164, -0.62568, -0.640903, -0.641365, -0.664563, -0.634091, -0.666281, -0.591732, -0.650513, -0.620504, -0.596861, -0.590876, -0.684198, -0.654079, -0.542011, -0.604398, -0.571113, -0.664403, -0.618667, -0.604088, -0.600807, -0.57058, -0.612946, -0.572136, -0.615494, -0.606881, -0.601944, -0.609822, -0.596398, -0.603268, -0.625479, -0.59487, -0.587979, -0.560231, -0.571021, -0.665732, -0.587938, -0.618727, -0.635659, -0.626781, -0.641257, -0.64431, -0.583097, -0.570142, -0.59584, -0.610217, -0.618092, -0.604939, -0.575199, -0.618455, -0.574833, -0.612962, -0.565334, -0.617471, -0.572853
0.292929, -6.5, -1.68371, -1.61938, -1.18788, -1.29227, -0.687124, -0.986146, -1.04654, -0.801431, -0.870494, -0.799317, -0.650411, -0.656472, -0.748886, -0.747653, -0.888212, -0.870299, -0.718063, -0.652294, -0.690271, -0.739251, -0.615704, -0.759948, -0.707566, -0.697664, -0.575218, -0.655207, -0.553226, -0.688881, -0.600887, -0.635368, -0.565284, -0.648455, -0.57625, -0.662077, -0.698329, -0.600432, -0.597798, -0.691999, -0.62537, -0.570273, -0.610436, -0.64477, -0.560942, -0.544751, -0.593488, -0.648639, -0.61221, -0.602698, -0.556078, -0.606464, -0.644005, -0.543462, -0.539112, -0.563716, -0.619785, -0.614754, -0.593045, -0.573517, -0.581676, -0.567578, -0.55611, -0.575503, -0.527884, -0.560369, -0.595868, -0.554642, -0.529251, -0.59881, -0.601929, -0.566249, -0.528722, -0.5646, -0.579362, -0.569969, -0.5811, -0.573313, -0.560084, -0.552554, -0.60546, -0.572311, -0.582132, -0.564751, -0.552504, -0.582013, -0.522822, -0.555329, -0.522996, -0.529719, -0.540227, -0.551638, -0.581236, -0.523361, -0.528981, -0.543057, -0.53228, -0.54415, -0.579342, -0.530018, -0.528842
0.30303, -6.33333, -1.25632, -0.816643, -0.995549, -0.684548, -0.713699, -0.724619, -0.87685, -0.723699, -0.847233, -0.748462, -0.58548, -0.803237, -0.566511, -0.728843, -0.611815, -0.707978, -0.782138, -0.718861, -0.506177, -0.641234, -0.737622, -0.613044, -0.754893, -0.636398, -0.519073, -0.54892, -0.573689, -0.592468, -0.600837, -0.525821, -0.555882, -0.664865, -0.529413, -0.587862, -0.597897, -0.582451, -0.551983, -0.571983, -0.548864, -0.523486, -0.600012, -0.503724, -0.622669, -0.596053, -0.625066, -0.575775, -0.553948, -0.584429, -0.601683, -0.499669, -0.468592, -0.512667, -0.507493, -0.468113, -0.585314, -0.501656, -0.53639, -0.538418, -0.5606, -0.540769, -0.547239, -0.559123, -0.550788, -0.497052, -0.516905, -0.516572, -0.564647, -0.478553, -0.545138, -0.493857, -0.536839, -0.507362, -0.527474, -0.56697, -0.513588, -0.536931, -0.558028, -0.536931, -0.55701, -0.550412, -0.507678, -0.512536, -0.503681, -0.516, -0.49187, -0.49692, -0.569594, -0.506068, -0.511984, -0.515793, -0.496611, -0.539202, -0.543541, -0.481679, -0.491325, -0.514995, -0.508425, -0.494594, -0.537961
0.313131, -3.85714, -1.76421, -1.17088, -1.72822, -1.64006, -0.630366, -0.696321, -0.704453, -0.725967, -0.458262, -0.650311, -0.566668, -0.752624, -0.591831, -0.578357, -0.58861, -0.6039, -0.665321, -0.577333, -0.652824, -0.509811, -0.654478, -0.600906, -0.585641, -0.682515, -0.526809, -0.609714, -0.548592, -0.640285, -0.524433, -0.559996, -0.514443, -0.520731, -0.472995, -0.545703, -0.536164, -0.518451, -0.475278, -0.479087, -0.490333, -0.496461, -0.568675, -0.504328, -0.42265, -0.602366, -0.507139, -0.442763, -0.545155, -0.470778, -0.503357, -0.521026, -0.492127, -0.494284, -0.514104, -0.503998, -0.565509, -0.533953, -0.523206, -0.475527, -0.464632, -0.496572, -0.495, -0.493471, -0.446457, -0.560291, -0.512811, -0.52595, -0.483948, -0.461886, -0.473984, -0.492879, -0.42174, -0.4762, -0.448754, -0.503117, -0.498657, -0.474292, -0.48962, -0.526146, -0.476201, -0.50295, -0.4632, -0.493291, -0.478412, -0.490702, -0.491728, -0.476676, -0.42626, -0.486483, -0.463967, -0.482577, -0.467901, -0.473408, -0.457307, -0.447655, -0.497304, -0.478473, -0.483432, -0.490401, -0.432282
0.323232, -2, -1.53339, -0.90758, -1.01137, -1.02614, -0.562127, -0.797456, -0.822021, -0.705846, -0.724357, -0.654098, -0.619475, -0.589653, -0.724601, -0.645936, -0.662192, -0.61395, -0.506398, -0.534494, -0.568275, -0.501443, -0.601049, -0.661151, -0.577968, -0.58544, -0.643488, -0.591863, -0.523944, -0.539448, -0.5, -0.537831, -0.579253, -0.487979, -0.581175, -0.451256, -0.517128, -0.453441, -0.43261, -0.466815, -0.416772, -0.479908, -0.574516, -0.489924, -0.460999, -0.49246, -0.490877, -0.46416, -0.456653, -0.410506, -0.516634, -0.520068, -0.403072, -0.456699, -0.491646, -0.523456, -0.417257, -0.467542, -0.423214, -0.432115, -0.488764, -0.435251, -0.520462, -0.498707, -0.437679, -0.432595, -0.483581, -0.414999, -0.45198, -0.43734, -0.469652, -0.477692, -0.483496, -0.453753, -0.450152, -0.392012, -0.484684, -0.496016, -0.399844, -0.453987, -0.44852, -0.431849, -0.378806, -0.45459, -0.412817, -0.451069, -0.418312, -0.446957, -0.437643, -0.420169, -0.439759, -0.443644, -0.468313, -0.451377, -0.439134, -0.424052, -0.422246, -0.439654, -0.448952, -0.433509, -0.43901
0.333333, -3.66667, -2.03409, -1.08448, -1.16534, -0.982576, -0.788631, -0.83182, -0.609281, -0.616966, -0.629507, -0.67335, -0.857923, -0.590971, -0.711958, -0.550458, -0.562904, -0.59735, -0.518707, -0.594266, -0.496194, -0.489127, -0.447298, -0.538658, -0.596447, -0.353984, -0.466531, -0.561176, -0.419868, -0.503123, -0.494407, -0.431392, -0.386065, -0.458806, -0.457088, -0.48444, -0.416721, -0.413061, -0.422822, -0.438308, -0.413721, -0.493212, -0.484219, -0.423506, -0.438461, -0.460092, -0.479503, -0.415837, -0.470704, -0.401694, -0.4491, -0.430109, -0.459497, -0.42428, -0.45745, -0.505505, -0.46638, -0.403212, -0.418355, -0.452861, -0.472458, -0.410963, -0.42698, -0.431458, -0.437637, -0.368122, -0.381507, -0.422679, -0.393468, -0.422278, -0.384319, -0.445281, -0.433569, -0.385247, -0.481662, -0.398491, -0.427074, -0.40985, -0.422401, -0.367597, -0.397335, -0.44612, -0.392252, -0.468656, -0.416123, -0.414427, -0.42295, -0.39472, -0.370116, -0.415008, -0.392021, -0.441522, -0.406328, -0.387139, -0.371832, -0.379931, -0.402039, -0.37988, -0.414793, -0.405054, -0.410163
0.343434, -2.6, -1.33069, -1.44224, -0.655522, -1.17644, -0.890594, -0.674835, -0.558049, -0.650428, -0.88337, -0.428035, -0.457261, -0.472962, -0.541264, -0.601162, -0.323203, -0.534824, -0.571259, -0.446976, -0.338413, -0.487085, -0.528466, -0.547398, -0.421781, -0.404138, -0.394363, -0.408815, -0.421078, -0.425967, -0.490354, -0.421541, -0.435801, -0.427157, -0.423385, -0.54826, -0.479274, -0.471563, -0.523934, -0.351066, -0.445587, -0.408187, -0.413646, -0.44169, -0.394173, -0.359896, -0.441257, -0.408777, -0.408674, -0.448771, -0.420246, -0.378683, -0.4002, -0.42305, -0.3437, -0.428394, -0.335912, -0.389716, -0.36177, -0.406149, -0.373365, -0.41023, -0.345825, -0.359856, -0.418381, -0.381799, -0.367586, -0.414405, -0.391685, -0.410596, -0.358282, -0.362949, -0.368211, -0.39105, -0.376954, -0.391479, -0.408325, -0.38155, -0.393964, -0.394479, -0.397284, -0.336236, -0.410635, -0.43431, -0.390531, -0.383023, -0.360603, -0.372406, -0.391518, -0.335773, -0.363167, -0.353216, -0.385211, -0.384332, -0.331303, -0.342043, -0.365396, -0.344422, -0.397872, -0.35422, -0.412345
0.353535, -2, -1.01624, -1.06223, -1.01041, -0.472878, -0.672284, -0.724805, -0.453387, -0.487246, -0.642576, -0.545355, -0.518442, -0.626962, -0.529522, -0.547854, -0.479763, -0.361654, -0.469597, -0.619236, -0.383418, -0.449858, -0.469324, -0.400954, -0.456205, -0.424516, -0.328707, -0.432386, -0.472704, -0.372193, -0.452225, -0.377007, -0.413117, -0.383976, -0.465579, -0.347543, -0.366477, -0.449223, -0.421058, -0.36894, -0.428705, -0.402818, -0.36313, -0.405752, -0.398417, -0.378559, -0.348867, -0.384826, -0.354601, -0.367892, -0.351916, -0.363086, -0.302559, -0.34239, -0.364849, -0.343114, -0.373137, -0.306294, -0.417326, -0.367138, -0.357953, -0.375572, -0.357439, -0.38429, -0.368201, -0.337372, -0.373427, -0.337155, -0.326898, -0.32987, -0.349608, -0.360911, -0.356584, -0.314354, -0.357942, -0.328962, -0.358085, -0.36821, -0.329015, -0.331568, -0.385172, -0.360379, -0.319609, -0.305858, -0.33224, -0.338198, -0.353403, -0.309794, -0.324049, -0.33992, -0.346112, -0.338293, -0.330929, -0.379974, -0.325263, -0.340286, -0.304681, -0.362115, -0.33796, -0.329368, -0.295159
0.363636, -2, -1.7362, -1.04384, -0.998769, -0.769795, -0.850503, -0.688327, -0.422672, -0.506989, -0.695343, -0.323352, -0.767078, -0.584328, -0.382603, -0.459764, -0.558665, -0.370972, -0.381262, -0.446172, -0.45061, -0.421615, -0.341355, -0.419054, -0.35687, -0.323303, -0.345738, -0.420882, -0.386691, -0.377865, -0.288422, -0.374521, -0.38787, -0.414972, -0.373281, -0.37587, -0.383871, -0.349938, -0.338956, -0.392832, -0.386102, -0.317926, -0.324822, -0.350729, -0.313244, -0.353537, -0.30839, -0.345967, -0.340998, -0.354222, -0.318404, -0.341243, -0.332253, -0.33941, -0.304072, -0.333328, -0.350618, -0.34778, -0.322481, -0.369771, -0.317914, -0.340769, -0.320057, -0.321587, -0.306824, -0.302468, -0.337961, -0.324051, -0.340976, -0.396861, -0.319969, -0.344943, -0.251893, -0.322093, -0.289378, -0.317053, -0.299314, -0.310052, -0.33132, -0.290001, -0.304608, -0.31821, -0.320365, -0.317348, -0.303998, -0.298329, -0.295064, -0.32243, -0.31692, -0.303171, -0.301137, -0.318963, -0.298974, -0.3066, -0.325635, -0.325443, -0.316249, -0.321785, -0.299465, -0.297228, -0.318025
0.373737, -2.875, -1.17671, -0.971386, -0.570396, -0.627521, -0.637378, -0.616126, -0.498014, -0.488943, -0.384591, -0.400044, -0.506599, -0.334997, -0.351734, -0.534951, -0.369154, -0.439425, -0.327722, -0.371258, -0.390967, -0.298778, -0.380942, -0.386565, -0.426736, -0.366319, -0.398592, -0.311188, -0.399226, -0.321395, -0.328253, -0.360589, -0.303731, -0.318999, -0.303638, -0.295171, -0.316889, -0.330369, -0.346275, -0.328032, -0.285523, -0.331247, -0.313523, -0.284945, -0.263579, -0.303711, -0.362102, -0.287825, -0.341851, -0.343232, -0.341527, -0.235513, -0.305151, -0.320712, -0.260033, -0.302473, -0.309887, -0.275548, -0.316898, -0.302256, -0.294892, -0.290232, -0.289285, -0.326429, -0.300841, -0.326366, -0.282853, -0.293462, -0.29255, -0.311788, -0.332196, -0.263888, -0.284877, -0.301037, -0.27985, -0.330482, -0.296278, -0.321866, -0.295005, -0.270785, -0.256039, -0.275092, -0.246594, -0.284253, -0.26938, -0.296918, -0.301219, -0.314063, -0.27056, -0.271919, -0.282044, -0.296459, -0.275838, -0.289981, -0.288529, -0.268365, -0.285235, -0.27825, -0.292938, -0.298047, -0.277574
0.383838, -3, -1.76918, -1.1089, -0.788357, -0.287124, -0.574247, -0.66273, -0.439018, -0.557992, -0.400412, -0.353724, -0.43532, -0.461756, -0.402828, -0.40779, -0.3076, -0.381909, -0.364488, -0.378688, -0.369285, -0.425831, -0.280924, -0.373626, -0.342078, -0.270182, -0.283527, -0.34924, -0.390461, -0.320036, -0.31183, -0.310994, -0.33638, -0.271259, -0.244657, -0.261302, -0.290754, -0.196448, -0.319291, -0.291072, -0.377695, -0.261331, -0.286124, -0.273911, -0.264217, -0.292877, -0.302793, -0.304024, -0.278979, -0.268216, -0.309271, -0.318697, -0.285662, -0.302457, -0.281551, -0.272596, -0.275477, -0.291048, -0.274633, -0.283359, -0.271074, -0.293785, -0.258257, -0.227146, -0.268104, -0.258983, -0.297791, -0.288748, -0.254444, -0.265556, -0.235999, -0.291175, -0.26107, -0.27297, -0.307734, -0.289274, -0.265203, -0.25134, -0.259486, -0.227069, -0.23685, -0.261054, -0.282828, -0.252055, -0.270493, -0.249962, -0.242049, -0.245749, -0.245015, -0.244016, -0.179443, -0.261707, -0.256871, -0.213862, -0.280582, -0.256732, -0.258123, -0.2823, -0.29193, -0.258608, -0.226812
0.393939, -1.75, -0.74338, -0.745511, -0.925428, -0.582661, -0.176008, -0.544697, -0.451931, -0.36014, -0.508305, -0.184877, -0.314895, -0.485871, -0.336699, -0.371119, -0.434588, -0.314561, -0.304841, -0.384729, -0.36165, -0.306609, -0.342071, -0.370388, -0.350333, -0.328919, -0.34065, -0.314369, -0.299128, -0.275131, -0.333006, -0.268725, -0.273533, -0.250471, -0.277502, -0.278211, -0.303621, -0.324724, -0.26071, -0.223994, -0.246604, -0.267278, -0.254225, -0.290844, -0.294423, -0.309635, -0.225234, -0.247456, -0.264766, -0.264994, -0.265029, -0.28097, -0.225437, -0.254217, -0.250089, -0.233357, -0.247004, -0.210253, -0.239394, -0.262919, -0.260036, -0.245661, -0.237623, -0.214375, -0.271233, -0.258132, -0.27228, -0.208071, -0.230053, -0.234839, -0.24047, -0.253344, -0.251604, -0.210937, -0.208175, -0.225148, -0.236859, -0.240087, -0.225933, -0.235029, -0.246508, -0.198193, -0.270626, -0.23641, -0.248553, -0.198717, -0.239831, -0.210609, -0.249781, -0.247367, -0.203791, -0.215651, -0.223166, -0.224615, -0.229, -0.231107, -0.225985, -0.241171, -0.219719, -0.211546, -0.235629
0.40404, -2.25, -1.18069, -0.504293, -0.522832, -0.664548, -0.447175, -0.350647, -0.30298, -0.459019, -0.328521, -0.327647, -0.387251, -0.384237, -0.42914, -0.379403, -0.340596, -0.395951, -0.329745, -0.311876, -0.285744, -0.266669, -0.265588, -0.303304, -0.281492, -0.245913, -0.20987, -0.204019, -0.301203, -0.280917, -0.300671, -0.296032, -0.22846, -0.186514, -0.234238, -0.208034, -0.309391, -0.274802, -0.304294, -0.272691, -0.217638, -0.274619, -0.281994, -0.235742, -0.26059, -0.259664, -0.235258, -0.220477, -0.225375, -0.240083, -0.241629, -0.197489, -0.262552, -0.222895, -0.210412, -0.156068, -0.220813, -0.215177, -0.253664, -0.244138, -0.231841, -0.213674, -0.190581, -0.22562, -0.24023, -0.230578, -0.23202, -0.204574, -0.188571, -0.183716, -0.250606, -0.198849, -0.175402, -0.187107, -0.20528, -0.224584, -0.203284, -0.212102, -0.22244, -0.236166, -0.211689, -0.184719, -0.200324, -0.200112, -0.203414, -0.232132, -0.196474, -0.212076, -0.164926, -0.203988, -0.201111, -0.208852, -0.221361, -0.216649, -0.239251, -0.215809, -0.218351, -0.191694, -0.198417, -0.175745, -0.185405
0.414141, -2.8, -1.33069, -1.18925, -0.738357, -0.772494, -0.28712, -0.200705, -0.396919, -0.384719, -0.433672, -0.427625, -0.286018, -0.466956, -0.228435, -0.280616, -0.31364, -0.247057, -0.352906, -0.322625, -0.262235, -0.133992, -0.258272, -0.230239, -0.281114, -0.219705, -0.232812, -0.265344, -0.244547, -0.223133, -0.204188, -0.199534, -0.221735, -0.242646, -0.239639, -0.16928, -0.198668, -0.276984, -0.217937, -0.232673, -0.214481, -0.169514, -0.195767, -0.188315, -0.216429, -0.210621, -0.245685, -0.220914, -0.169631, -0.227768, -0.17389, -0.211063, -0.182716, -0.207127, -0.196743, -0.199864, -0.205113, -0.253298, -0.224643, -0.238637, -0.194261, -0.192905, -0.185796, -0.179146, -0.194568, -0.166616, -0.222787, -0.206742, -0.202106, -0.165234, -0.166184, -0.172235, -0.190024, -0.171728, -0.202096, -0.183762, -0.17821, -0.170326, -0.181696, -0.200544, -0.198231, -0.18627, -0.194059, -0.186741, -0.182381, -0.188612, -0.159341, -0.194767, -0.179009, -0.18895, -0.183754, -0.17509, -0.199573, -0.167816, -0.203772, -0.184962, -0.17843, -0.159213, -0.198299, -0.174991, -0.177879
