0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100
0.550505, 0, 0.198042, 0.380362, 0.1613, 0.158903, 0.176559, 0.160707, 0.212575, 0.276101, 0.256495, 0, 0.091551, 0.137828, 0, 0.202968, 0.0433217, 0.186944, 0, 0, 0, 0.199507, 0, 0, 0, 0.16994, 0.195199, 0, 0, 0.0757664, 0, 0, 0, 0, 0, 0, 0, 0.177818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1097, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.555556, 0, 0.25993, 0.298627, 0, 0.138629, 0.207648, 0.099021, 0.14814, 0.284994, 0, 0.13617, 0.115525, 0, 0.177493, 0.134178, 0, 0, 0.0690252, 0.237123, 0, 0, 0, 0, 0, 0, 0.168539, 0.0663615, 0.0639914, 0.276989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.183222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.560606, 0, 0.138629, 0.183102, 0.111985, 0.0732408, 0.127921, 0.238015, 0.0866434, 0.150447, 0, 0.0998738, 0.184617, 0.138298, 0, 0.157283, 0.0686633, 0.227718, 0.115525, 0.273314, 0, 0.118329, 0.195639, 0.0904105, 0.1613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.130318, 0, 0, 0.149444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.565657, 0, 0.115525, 0.0995422, 0.115525, 0.296745, 0.061034, 0.255966, 0.22397, 0.231049, 0.109861, 0.199183, 0.030517, 0.137828, 0, 0, 0, 0.175019, 0, 0, 0.234107, 0.210136, 0.11231, 0.150342, 0, 0, 0.0955733, 0.272878, 0, 0.171373, 0, 0, 0.187233, 0, 0, 0, 0.096529, 0, 0.335973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.151508, 0, 0, 0, 0, 0, 0.143378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.570707, 0, 0.231049, 0.231049, 0.137327, 0.089588, 0.0995422, 0.188504, 0.230555, 0.199084, 0.19356, 0, 0, 0.120596, 0.198042, 0, 0.236512, 0.193994, 0.149461, 0, 0.0693147, 0, 0.214477, 0.173434, 0, 0, 0, 0.158395, 0.206455, 0, 0, 0, 0.0776533, 0.13498, 0, 0.221211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.575758, 0, 0.115525, 0.183102, 0.149313, 0.109861, 0.191463, 0.0495105, 0, 0.0770164, 0.160944, 0, 0, 0.259862, 0.168518, 0.175937, 0.0433217, 0.312421, 0.13805, 0.175245, 0.109861, 0.273932, 0.170353, 0.300163, 0.117978, 0, 0, 0.157352, 0, 0.0617848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.580808, 0, 0.207944, 0.21187, 0.283148, 0.179176, 0.237593, 0.0784723, 0, 0.218004, 0.210931, 0.113263, 0.310177, 0, 0.45351, 0, 0, 0.114465, 0.256396, 0.270614, 0.192967, 0.101825, 0.11295, 0.169201, 0.126426, 0.269903, 0.130815, 0, 0.099021, 0.188988, 0.130401, 0, 0, 0, 0, 0, 0, 0, 0, 0.158302, 0, 0, 0.195284, 0.270195, 0.108807, 0, 0, 0, 0, 0.205127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.585859, 0, 0.148532, 0.0995422, 0.179176, 0.127122, 0.0770164, 0.261965, 0.195089, 0.147175, 0.158903, 0.225901, 0.319053, 0.188524, 0, 0.153506, 0.240279, 0.201969, 0.191728, 0.146466, 0, 0.118329, 0.0998738, 0, 0.245943, 0.127122, 0.237453, 0, 0.113502, 0, 0.231858, 0.221514, 0.24732, 0.191909, 0, 0.141995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0909854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.139292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.590909, 0, 0.138629, 0.149313, 0.354041, 0.179176, 0.321317, 0.177493, 0.212575, 0.199084, 0.0693147, 0, 0.162879, 0.275655, 0.457161, 0.243584, 0.263284, 0.166558, 0.061034, 0.291231, 0, 0, 0, 0, 0.206489, 0.133288, 0.1915, 0, 0, 0.138178, 0.0767528, 0, 0.241125, 0.15417, 0.196606, 0.133775, 0, 0.185761, 0, 0.163456, 0.092222, 0.185848, 0.222539, 0, 0, 0, 0, 0, 0, 0, 0.201856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.59596, 0, 0.25993, 0.184839, 0.235925, 0.175937, 0.183102, 0.227004, 0.0866434, 0.233701, 0.0804719, 0.11295, 0, 0.237772, 0.163012, 0.267756, 0.19319, 0.14927, 0, 0, 0.18051, 0.137637, 0.132207, 0.202758, 0, 0.215378, 0, 0.271375, 0.151218, 0, 0, 0.195867, 0.245631, 0, 0, 0, 0.149393, 0.117009, 0.112544, 0.168209, 0.262481, 0, 0.180002, 0.190435, 0, 0, 0.189293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.220946, 0, 0, 0, 0, 0, 0, 0, 0.181441, 0, 0.198372, 0.23096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.114289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.60101, 0, 0.231049, 0.250357, 0.277684, 0.119451, 0.276101, 0.242943, 0.242602, 0.149087, 0.144519, 0.172009, 0.296279, 0, 0.272996, 0.146482, 0.180648, 0.193023, 0.182315, 0.291037, 0.232459, 0.197667, 0, 0.168313, 0.176591, 0.205437, 0, 0, 0.197439, 0.12357, 0, 0.195756, 0, 0, 0.283573, 0, 0, 0.188169, 0.101874, 0, 0.253365, 0, 0, 0.166485, 0.228995, 0, 0, 0, 0.262906, 0, 0, 0, 0, 0.284511, 0, 0.211272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.171091, 0.167988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.193731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.606061, 0, 0.138629, 0.283364, 0.25993, 0.268357, 0.112835, 0.182999, 0.299218, 0.165296, 0.213833, 0.20747, 0.262637, 0.111168, 0.334438, 0.14764, 0.203446, 0.298654, 0.315375, 0.187613, 0.165997, 0.242357, 0.28547, 0.181536, 0.190181, 0.29501, 0.122233, 0.195862, 0.170982, 0, 0.21423, 0.278588, 0, 0.144822, 0.217176, 0, 0, 0, 0.215227, 0, 0.146305, 0, 0, 0, 0.269174, 0.196234, 0.101785, 0, 0, 0, 0, 0, 0, 0.19867, 0, 0, 0.310121, 0, 0, 0, 0, 0, 0.253826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0993697, 0, 0, 0, 0.121816, 0, 0, 0, 0, 0, 0, 0.235364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
